@RELATION cost

@ATTRIBUTE NPT4_PUB numeric
@ATTRIBUTE NPT4_PRIV numeric
@ATTRIBUTE NPT41_PUB numeric
@ATTRIBUTE NPT42_PUB numeric
@ATTRIBUTE NPT43_PUB numeric
@ATTRIBUTE NPT44_PUB numeric
@ATTRIBUTE NPT45_PUB numeric
@ATTRIBUTE NPT41_PRIV numeric
@ATTRIBUTE NPT42_PRIV numeric
@ATTRIBUTE NPT43_PRIV numeric
@ATTRIBUTE NPT44_PRIV numeric
@ATTRIBUTE NPT45_PRIV numeric
@ATTRIBUTE NPT4_048_PUB numeric
@ATTRIBUTE NPT4_048_PRIV numeric
@ATTRIBUTE NPT4_3075_PUB numeric
@ATTRIBUTE NPT4_3075_PRIV numeric
@ATTRIBUTE NPT4_75UP_PUB numeric
@ATTRIBUTE NPT4_75UP_PRIV numeric
@ATTRIBUTE NUM4_PUB numeric
@ATTRIBUTE NUM4_PRIV numeric
@ATTRIBUTE NUM41_PUB numeric
@ATTRIBUTE NUM42_PUB numeric
@ATTRIBUTE NUM43_PUB numeric
@ATTRIBUTE NUM44_PUB numeric
@ATTRIBUTE NUM45_PUB numeric
@ATTRIBUTE NUM41_PRIV numeric
@ATTRIBUTE NUM42_PRIV numeric
@ATTRIBUTE NUM43_PRIV numeric
@ATTRIBUTE NUM44_PRIV numeric
@ATTRIBUTE NUM45_PRIV numeric
@ATTRIBUTE COSTT4_A numeric
@ATTRIBUTE TUITIONFEE_IN numeric
@ATTRIBUTE TUITIONFEE_OUT numeric

@DATA
0,0.4295995264497471,0,0,0,0,0,0.6052993926202608,0.636952363963894,0.4295731966731925,0.515513549965222,0,0,0.623965594624636,0,0.559897878916343,0,0.3416255975643793,0,0.15396000766853238,0,0,0,0,0,0.2967418445519527,0.5440896740130244,0.24643720464541294,-0.3644020190381889,-0.32520428787403394,0.11891084482303824,-0.3648262047413262,-0.647527030244042
0,0.3543830826382639,0,0,0,0,0,0.5123182563271415,0.612788229861737,0.44161101171989486,0.68588216110651,0,0,0.530822437172097,0,0.5348826591603815,0,0.49487462752201833,0,-0.3811783686962686,0,0,0,0,0,-0.23885571129142072,-0.3535614886872344,-0.42023265908936314,-0.3926999185343895,-0.32520428787403394,0.162959596430696,0.19531083947049835,-0.048772722973664744
-1.0856787687323002,0,-1.1253109139448034,-1.0305393024227294,-1.235150629346783,-1.145635061224183,-1.2191576724040203,0,0,0,0,0,-1.1068515002567256,0,-1.1220587157427118,0,-1.1017916007934898,0,-0.46741773455788577,0,-0.34434037719220106,-0.40252210097858443,-0.4691078911914282,-0.4628077118133883,-0.3887855019936671,0,0,0,0,0,-1.1974176428308012,-0.8866119934807996,-0.8845746134670606
-0.6050592671375341,0,-0.6775634482210096,-0.6078852108817221,-0.5963681572178606,-0.7854688751782382,-1.0189780559906645,0,0,0,0,0,-0.6626873714914111,0,-0.608397312406098,0,-0.8155535604582527,0,0.3027054382763355,0,0.38226620999822686,0.348068343645518,0.16034828076263236,0.3449955377357442,-0.09345188416441416,0,0,0,0,0,-1.0312675375269167,-0.8866119934807996,-0.8845746134670606
0,0.7144333776150793,0,0,0,0,0,0.9712580119898931,1.010921106021086,0.6220366160669399,0.0800442190357829,-0.4394923415012379,0,0.9988559390836885,0,0.8477150380403323,0,-0.14657052413955307,0,0.833032154228004,0,0,0,0,0,0.5380550290528131,1.2100889237583778,1.6706864589878891,0.7392160613136339,0.16037939504659515,0.3795574273933508,0.41437390644295385,0.1853931053160543
-0.5645576237447167,0,-0.36758443348915226,-0.6679157573708028,-0.4277590279162762,-0.5023274768290964,-0.7025456834054601,0,0,0,0,0,-0.4280066582950547,0,-0.4745100472571619,0,-0.5282976039056073,0,0.22324828552359838,0,1.0256491352197072,-0.4810722637880835,-0.3469746040958642,-0.33474134298242825,-0.3395632323554583,0,0,0,0,0,-1.0383361716531454,-0.8866119934807996,-0.8845746134670606
0,0.609691473621824,0,0,0,0,0,0.8763852406861157,0.5044811287967117,0.7105499619985751,0.5244646153491777,0,0,0.8014156224307949,0,0.5812176684810829,0,0.3496772103467421,0,-0.39594080666495274,0,0,0,0,0,-0.268284148425672,-0.3535614886872344,-0.3899294834650551,-0.3926999185343895,-0.32520428787403394,0.08245157406669991,-0.12393509893993607,-0.3900282829782533
0,0.14196008857030973,0,0,0,0,0,-0.060556131131404255,-0.06150617889369264,-0.04273401721801255,-0.16148536190795193,-0.3213011514412723,0,-0.013261076656419736,0,-0.0356349095920597,0,-0.17649568498066823,0,0.12074452223899303,0,0,0,0,0,-0.12702765018126583,0.5151331848936613,0.30704355589402893,0.14496017189342159,0.30319812531736845,0.5949647515557988,0.9161579066140807,0.7217713622559824
1.5396585260636557,0,1.6567632222999737,1.8409218379716312,1.7867022105371397,1.4194194609023127,1.076583284537113,0,0,0,0,0,1.7152458340118801,0,1.7908624790628362,0,1.2844075960552395,0,0.3913307240390038,0,0.19981433568168766,0.46152968992590554,0.4797738008587228,0.7390459033694673,0.10343719438842115,0,0,0,0,0,-0.4023823203175869,-0.6100655254488787,-0.24036294611979853
-0.01082746330753183,0,0.09064541437533245,0.13932427427911176,-0.034184375481063276,-0.11182471238860066,-0.3112216388822601,0,0,0,0,0,0.08680871675884713,0,0.077338332574105,0,-0.14902202129924416,0,0.24922466238507013,0,0.4174762208312432,0.15605683455563132,0.33885077728691815,0.049457763510451815,-0.1848646706353734,0,0,0,0,0,-0.9023207697294996,-0.8813941355934047,-0.8789970232735778
-0.953788801786459,0,-1.0711519395512341,-0.9558671592289948,-0.8818305439344587,-0.8835786606244453,-1.096078329513963,0,0,0,0,0,-1.047810773463116,0,-0.9346165445342013,0,-0.9030943551553736,0,0.3821625910290726,0,0.6415399261322562,0.47025748579362764,0.16974314900075266,0.06916028179213797,-0.20595992905174862,0,0,0,0,0,-1.160958372074463,-0.8866119934807996,-0.8845746134670606
0,-0.7308445782510391,0,0,0,0,0,-0.6318299043501623,-0.50609747954707,-0.6342864107483165,-1.2591843468270385,-3.0812083624419615,0,-0.5566203046571563,0,-0.539350471041649,0,-1.7862814672677416,0,-0.27046008393113735,0,0,0,0,0,-0.23297002386457047,-0.12190957573232891,-0.17780725409489911,-0.13801882306858426,-0.26807679576572463,0.3202553074080413,0.2046160193696856,-0.03882602046195378
-0.3585184942797177,0,-0.026907013916700397,-0.173761868588736,-0.5809564087005262,-1.7805516771271597,0,0,0,0,0,0,-0.0759855885005201,0,-0.3955747726737022,0,-1.745928983169514,0,0.04599771399826173,0,0.6383390160565274,0.11241785521702072,-0.553661705334511,-0.5810228215035053,-0.4520712772427928,0,0,0,0,0,-0.881189274025826,-0.8866119934807996,-0.8845746134670606
0.6245290861213312,0,0.6409704767616009,0.6054151027105921,0.7577954774321091,0.2580233603790093,-0.0062338381481704215,0,0,0,0,0,0.6105172556812425,0,0.7942755315194513,0,0.18648316395855855,0,-0.4062968478250111,0,-0.43716676938833504,-0.5596224265975825,-0.3281848676196236,-0.06875734617966514,-0.1637694122189982,0,0,0,0,0,-0.5647376851958119,-0.5027515815647937,-0.13085625865441977
0.14058637276100075,0,-0.03539275184011678,-0.008311825826147706,-0.06201753325117477,-0.2637227573996144,-0.3435475348126014,0,0,0,0,0,-0.026332090234764696,0,0.07221568938579787,0,-0.2282159030136163,0,-0.6859249046279128,0,-0.6932395754466356,-0.6905393646134144,-0.5442668370963907,-0.4529564526725452,-0.3465949851609167,0,0,0,0,0,-0.6778358312154736,-0.49892515244737085,-0.2331120788682709
0,-0.3893645953342524,0,0,0,0,0,-0.2594688280213794,-0.31709943067662744,-0.34070534496226906,-0.986475221462525,-0.8656517428846469,0,-0.267050830710616,0,-0.33709673403748264,0,-0.8616879327597443,0,1.2648334648120159,0,0,0,0,0,1.6033644533127096,1.6733927496681889,0.579772136512801,0.0034706744124186665,-0.09669431944079672,-0.2433008491399311,-0.25316404595107894,-0.5281666001035104
0,0.13715051134612966,0,0,0,0,0,-0.030435481346309266,0.13094388913420085,-0.1471089547405967,-0.2122080657503669,-0.15327329764413936,0,0.062354363763837385,0,0.030740701919497352,0,-0.12832020183286402,0,0.32003743481622926,0,0,0,0,0,0.0318859103436911,0.6599156304904773,0.791894365882957,0.5411307648402298,0.1889431411007498,0.5142335091667638,0.5178614212096161,0.2960153108201296
1.4869025392853192,0,1.5918722852385545,1.5505301699959968,1.5730079661699201,1.3301309500247338,1.032612034793357,0,0,0,0,0,1.5707319211488606,0,1.586422446365852,0,1.215392876514951,0,-0.31308749555737714,0,-0.39235402832813243,-0.376338713375418,-0.22484131700030024,0.06916028179213797,-0.1567376594135398,0,0,0,0,0,-0.19329956353123853,-0.2700351197869886,0.5107525332692169
-0.8142139076327499,0,-0.6346355975496091,-0.7440520602350027,-0.7569263731148674,-0.8818574363183715,-1.0814212462660442,0,0,0,0,0,-0.6809677638877588,0,-0.7632408451435632,0,-0.8957653583900332,0,-0.033459438754475386,0,0.6223344656778836,-0.5072556513912498,-0.5442668370963907,-0.3741463795458006,-0.438007771631876,0,0,0,0,0,-1.0698101951836172,-0.8891339581263736,-0.8872704487272439
0.3555566338459544,0,0.33024272044826564,0.34869910715566155,0.2795712212001935,-0.0705153290428292,-0.3035919243148504,0,0,0,0,0,0.34396937195611765,0,0.3490712689720326,0,-0.11990961748136444,0,0.26297686189996694,0,-0.10107121143681552,0.16478463042335345,0.4515891961443619,0.7981534582145258,0.3917390594122157,0,0,0,0,0,-0.6921963194929701,-0.5862373077631093,-0.31751961046297705
0,0.7939250011813892,0,0,0,0,0,0.35924133084926746,0.9184357594277113,0.6451208966859103,1.0270669366582836,0.6683481087558948,0,0.5934007326923099,0,0.8147404301802013,0,0.8651146219643354,0,0.5340927853621497,0,0,0,0,0,0.20257084572234854,1.0942629672809252,0.822197541507265,0.795811860306035,0.24607063320905911,0.7521116491831182,0.19174530324744526,-0.052584076272544654
0,1.1279234195272292,0,0,0,0,0,0.6220330869453136,0.957558643212156,0.7667736393343497,0.8974256730139937,0.6145344543963099,0,0.7653461882073389,0,0.9094002958476466,0,0.8204281710222218,0,0.6706453365724782,0,0,0,0,0,0.002457473209439816,0.4572202066549349,1.004016595253113,0.9655992572832387,1.4029023484023226,1.2524221319700957,1.204879376383256,1.0303980196286966
-0.08684593244481979,0,0.2231726742969236,0.27793138974983467,0.010440687390024565,-0.2576984723283561,0,0,0,0,0,0,0.21378333421455994,0,0.0794339593329579,0,-0.3049667858062083,0,-0.2030698994382027,0,0.18701069537877263,-0.13196042907919867,-0.5442668370963907,-0.5317665257992898,-0.4520712772427928,0,0,0,0,0,-0.8584208314718678,-0.9202671768544955,-0.9205500702150246
-0.9452730716372,0,-0.730224939451623,-0.994179337272839,-1.4076702023020196,-1.1815656186134738,-0.9868529420226234,0,0,0,0,0,-0.784474310023836,0,-1.1700252837786784,0,-1.0665716996711598,0,-0.018179217071256706,0,0.7311654082526614,-0.5683502224653046,-0.5724514418107516,-0.5219152666584468,-0.43097601882641756,0,0,0,0,0,-1.0913137242623554,-0.8813941355934047,-0.8789970232735778
1.1377576031656988,0,1.0265723912227276,1.0046426395241532,1.2551118997377375,1.236969684458489,1.0010892667122167,0,0,0,0,0,1.0161443410164184,0,1.1449437425008386,0,1.1555394029313382,0,1.1782621407247655,0,0.7919826996915078,1.0288364213278434,1.287732469337069,1.5369978937777566,0.7925489693233447,0,0,0,0,0,-0.43035923012245064,-0.6246755275335839,-0.27159745120330214
0,-1.1977743670985233,0,0,0,0,0,-1.433010086556602,-1.3134384599959237,-1.6563677188900936,-2.1158013040715877,-1.455737726485821,0,-1.3497132860765197,0,-1.4450151317518023,0,-1.6409498565460927,0,0.4528993765343867,0,0,0,0,0,-0.02108527649796121,0.6020026522517509,1.0343197708774212,0.8807055587946369,0.5745537128318376,1.4919372188367346,1.702489090244467,1.5623142044138385
0,-0.21835740514118235,0,0,0,0,0,-0.1827848548970071,0.34698275473800955,-0.34311290797160954,-0.4704463020774855,-1.2413530757461357,0,-0.06338165593881238,0,0.10777620821342439,0,-0.8532337393382633,0,0.4492087670422157,0,0,0,0,0,0.555712091333364,0.7178286087292036,0.12522450214818093,0.06006647340481984,-0.053848700359564745,0.07649904006566509,-0.35630370352524815,-0.6384169662613535
0,-0.6611057085004277,0,0,0,0,0,-0.623826833151224,-0.6627328488164093,-0.8040904135835653,-0.8287872862818407,0,0,-0.6157220282040239,0,-0.6954113306555455,0,-0.8675924488001437,0,0.5451646138386628,0,0,0,0,0,0.5027409044917116,1.1521759455196514,1.0646229465017292,0.2864496693744245,-0.32520428787403394,-0.2947902682488824,-0.17437439185141848,-0.4439449881819203
0.3790268169402537,0,0.8416332205976824,1.0673574787424205,0.5314497977148388,-0.424011770902738,0.12146348987479275,0,0,0,0,0,0.7985088585680079,0,0.7803046864604319,0,-0.32003194582385236,0,0.8100087981591955,0,2.386035917404429,-0.30651634643364106,-0.6288206512394734,-0.5022127483767607,-0.438007771631876,0,0,0,0,0,-0.5610173514451651,-0.5731926630446226,-0.2299514444252973
0,1.7161614339179223,0,0,0,0,0,2.1600778609958162,2.048972033492915,1.7303653284845024,1.0054351953137244,0.524430760607167,0,2.1383024033475633,0,1.9181106061207096,0,0.780438494203153,0,1.711397213364712,0,0,0,0,0,1.5857073910321589,1.9050446626230944,0.549468960888493,2.0126215386426605,0.5602718398047604,0.6634188925676993,0.47829266556353933,0.2537185851862185
-0.2559143310179138,0,0.03598727892744456,0.0009611854201330544,-0.12711491877961734,-0.14667950458659532,0,0,0,0,0,0,0.008746500579848576,0,-0.1329228855641372,0,-0.19991783216966327,0,-0.007483061893003635,0,0.4942980626487333,0.05132328414296587,-0.3939489452864658,-0.5810228215035053,-0.4520712772427928,0,0,0,0,0,-0.9211456585077723,-0.8840030645371021,-0.8817858183703191
-0.14500213834219855,0,-0.1991175776566211,-0.2760090189095686,-0.25937992471196536,-0.2764167866569088,-0.4674300055518597,0,0,0,0,0,-0.22395795397906482,0,-0.24166262960683832,0,-0.2968234560669412,0,0.1743515761372986,0,0.10698794348555371,0.1473290386879092,0.25429696314383543,0.09871405921466721,0.187818228053922,0,0,0,0,0,-0.81563699333943,-0.7800807282798237,-0.010101430965517416
0.04483633376567356,0,-0.24204542832802164,-0.08737644803127839,-0.2614501595874282,0.0859009297716283,-0.2668488252139034,0,0,0,0,0,-0.2051834969233563,0,-0.14596234095255534,0,-0.03908706981913891,0,-0.3833765153001831,0,-0.4339658593126063,-0.446161080317195,-0.3563694723339845,-0.23622875157399748,-0.016102603304371712,0,0,0,0,0,-0.7003810537443931,-0.768862333821925,0.0016115084407964382
0.5861044500819916,0,0.8538626664284884,0.8052728977291168,0.52017851894843,0.546758737722891,0.09154697749205452,0,0,0,0,0,0.8501386154712064,0,0.6149830199287022,0,0.35647517226575837,0,-0.7180133701626721,0,-0.6804359351437206,-0.6294447935393596,-0.6664001241919547,-0.551469044080976,-0.40988076041004234,0,0,0,0,0,-0.5181591066377144,-0.7290326852814786,0.0018903879504705776
0,-0.05403018331502911,0,0,0,0,0,0.6694694725972022,-0.4146189718746183,-0.9263096416459671,-0.47447428150026555,-0.556440721991698,0,0.4091424181050166,0,-0.7037971145510098,0,-0.48044406751486474,0,-0.4365375110788342,0,0,0,0,0,-0.35656945982842586,-0.4693874451646872,-0.3293231322164391,-0.3078062200457878,-0.28235866879280197,0.4462258082049409,0.4430721248236249,0.21606985138020965
0,0.9017396906234264,0,0,0,0,0,1.1925793082368954,1.2692472063036697,1.0150358720033998,0.3429071724779452,0,0,1.172105109088722,0,1.164953506763663,0,0.18636366441114957,0,1.2537616363355029,0,0,0,0,0,2.1919331959977355,0.167655315461303,-0.1475040784705911,-0.3078062200457878,-0.32520428787403394,0.34071714303659856,0.4889023099345753,0.26505968524630014
0.3345788595758285,0,-0.2525278104687125,-0.06761029247999573,0.4553111595172611,0.4475731870853877,0.4900991726580638,0,0,0,0,0,-0.18072729628499917,0,0.24009867751168118,0,0.5602619989909164,0,3.1738590925531245,0,2.0243330788470795,3.1322352254488743,3.8055571571533116,2.6107851401296522,2.923170069377241,0,0,0,0,0,-0.14865555852347734,-0.378914421037292,0.7596989755716653
-0.15933348908119546,0,0.11011269549375827,0.0461061085928157,-0.23821752376278965,-0.1811039907080715,-0.5483451363588631,0,0,0,0,0,0.08260916715428075,0,-0.07773804758101052,0,-0.2799260468579621,0,0.0521098026715492,0,0.33105164878656673,0.16478463042335345,0.26369183138195573,-0.5416177849401329,-0.43097601882641756,0,0,0,0,0,-0.8214407139904389,-1.0414084441401765,-0.7209653011248988
1.323649761301963,0,1.2282334571674465,1.3377389645550277,1.4605252046031059,1.2763426904599273,1.0530917949479832,0,0,0,0,0,1.2817040954228218,0,1.3579991296508847,0,1.2109140451583542,0,2.7475409075913237,0,1.6658311503654586,3.184602000655207,2.6781729685788744,2.7881078046648278,2.4239156201896943,0,0,0,0,0,-0.10728544721628526,-0.2706438698738513,1.4264069233659746
0,2.3360624983678013,0,0,0,0,0,2.6973022040227277,2.675082008175591,0,2.214724128686124,1.4427427515147229,0,2.6806476311894074,0,2.533683996819968,0,1.8197675108598206,0,-0.4254656826023211,0,0,0,0,0,-0.2977125855599233,-0.440430956045324,-0.48083901033797916,-0.3644020190381889,-0.2966405418198793,0.9626825394697253,0.7438816320319313,0.5376179260344923
-1.089625082703908,0,-1.0377081489118873,-1.1388871180371676,-1.5323443470243372,-1.7622636688751254,-1.8933835018082819,0,0,0,0,0,-1.0658441335297832,0,-1.292037330627448,0,-1.7257742420648279,0,-0.3237836507356302,0,-0.4083585787067762,-0.3937943051108623,-0.187261844047819,-0.05890608703882206,-0.09345188416441416,0,0,0,0,0,-1.1785927540525287,-1.0483655879900362,-0.6084838988896625
0,-0.0036632218284764553,0,0,0,0,0,0.1469416784992501,0.2914627799556726,0.2250719622327427,-0.06436630249203386,0,0,0.16042266484528198,0,0.2413802228191281,0,-0.17998471718635878,0,-0.17081362764251926,0,0,0,0,0,0.043657285197391614,-0.1798225539710553,-0.3596263078407471,-0.3644020190381889,-0.32520428787403394,-0.07060295643490813,-0.06323401884991067,-0.3251423170607369
-1.0831863599081266,0,-0.966328118144326,-0.9426897221948063,-1.0324976376486985,-1.5884200139616707,0,0,0,0,0,0,-0.9791357858119717,0,-1.0303168331884842,0,-1.5641291467403768,0,-0.31155947338905526,0,0.023764281516606017,-0.30651634643364106,-0.5254771006201501,-0.551469044080976,-0.4520712772427928,0,0,0,0,0,-1.1949622225553744,-1.1015877384414625,-1.0491135241748029
-0.5703732443344547,0,-0.3221607775461587,-0.627895393044749,-0.6856182829600364,-0.8695937131375956,0,0,0,0,0,0,-0.4151609771516752,0,-0.7169042090311487,0,-0.883957530268096,0,-0.6691166607763723,0,-0.5972122731747729,-0.5683502224653046,-0.6476103877157141,-0.5219152666584468,-0.4520712772427928,0,0,0,0,0,-0.9701796573412967,-1.0814120212768696,-0.7163173092969964
0,2.016225612959825,0,0,0,0,0,1.693717075675867,1.9216788270619094,1.4874847072480957,1.6354410139211315,1.639728068281332,0,1.7984674929530742,0,1.7194101673773332,0,1.7097288028341953,0,0.6115955846977416,0,0,0,0,0,-0.05051371363221249,0.31243776105811893,1.0949261221260371,1.5881530461996516,1.0172917766712348,1.6153778926831943,1.6200469356236302,1.4741882793568104
-0.5672577333042379,0,-0.44695104112581135,-0.493436729973678,-0.4277590279162762,-0.5173881895072422,-0.766595129379242,0,0,0,0,0,-0.46506150774711097,0,-0.5103685495753117,0,-0.557410007723487,0,0.8802978179020015,0,1.409758344307158,1.2819425014917847,0.517353273811204,-0.14756741930640976,-0.36065849077183354,0,0,0,0,0,-1.0348390579275375,-1.08436880741306,-0.8789970232735778
0,1.315496931270253,0,0,0,0,0,1.2587865336099304,1.2168915824156628,1.2763272691935867,1.1850532406850998,0.6961870431128162,0,1.274229410805736,0,1.284912856047933,0,0.9539507496630718,0,5.368791220106214,0,0,0,0,0,2.3802751936569435,6.914517280272927,7.57980570572795,7.728797236875177,4.116458223547014,0.42360617900100855,0.2204435216281163,-0.02190733020838932
-0.4434680950369603,0,-0.22831849933425985,-0.35092518871504735,-0.3371287455904586,-0.4315421272418109,-0.5899070025550163,0,0,0,0,0,-0.2731173875854595,0,-0.3904521294853951,0,-0.4625402162610258,0,-0.4933941114193575,0,-0.2803221756776259,-0.5159834472589719,-0.5818463100488719,-0.5022127483767607,-0.44503952443733436,0,0,0,0,0,-0.9678730504158957,-1.08436880741306,-0.8789970232735778
-0.3410716325105041,0,-0.24029836463790652,-0.24062516020665514,-0.24097783693007344,-0.330850505336493,-0.4991535555953003,0,0,0,0,0,-0.24890821927678272,0,-0.26867293005427584,0,-0.3462941842329886,0,0.6847109803568023,0,1.067260966204181,0.8804638915765673,0.4421943279062415,-0.07860860532050822,-0.177832917829915,0,0,0,0,0,-0.97330473769184,-1.08436880741306,-0.8789970232735778
0,0.7641323422649403,0,0,0,0,0,1.0419760593114205,0.8548610732779887,0.9632024566258344,0.763010507831594,0,0,1.0075473690170513,0,0.7875932314677657,0,0.5642526909967113,0,-0.33320044529804504,0,0,0,0,0,-0.16822746216921763,-0.29564851044850804,-0.45053583471367115,-0.3926999185343895,-0.32520428787403394,0.20142784741238356,0.30723389115511535,0.07086658667654105
0,0.762395550489542,0,0,0,0,0,0.9196018251603825,0.8386078164116568,0.9235484776484618,0.6612667313006322,0.24181586450163411,0,0.9125210684122839,0,0.9175018158822478,0,0.47273269237052057,0,-0.29260374088416363,0,0,0,0,0,-0.19177021187661866,-0.1798225539710553,-0.1475040784705911,-0.3926999185343895,-0.31092241484695665,0.15068249505356165,0.30723389115511535,0.07086658667654105
-0.46382276710104287,0,-0.25152948836007527,-0.3704473176545858,-0.40498644428618497,-0.5111487513977246,-0.7316590679389974,0,0,0,0,0,-0.293868103278611,0,-0.40861422806212033,0,-0.5447878466276231,0,-0.6446683060832225,0,-0.5235913414330114,-0.6207169976716375,-0.6288206512394734,-0.5613203032218191,-0.44503952443733436,0,0,0,0,0,-0.9980821604711474,-1.0786291637369256,-0.9587565630403816
